record_id	asset_class	relative_path	filename	file_extension	byte_size	sha1	release_status	redistribution_class	formal_role	linked_figure_or_analysis	source_or_generator	notes
T4H-0433	AUDIT_OR_PROVENANCE_RECORD	reproducibility_release/release_candidate_v1.0/audit_summaries/AUD-0002_audit_summary.json	AUD-0002_audit_summary.json	.json	2443	4061ab0857d1f8ba1b97a4b5e83c5b8c58c5a865	INCLUDED_RELEASE_CANDIDATE	METADATA_ONLY	final decision/evidence record	dataset/experiment/software/Fig. 2/Fig. 5/release audit	visualizations/manuscript_audits/dataset_provenance_formal_audit/audit_summary.json	
T4H-0434	AUDIT_OR_PROVENANCE_RECORD	reproducibility_release/release_candidate_v1.0/audit_summaries/AUD-0003_final_decision.md	AUD-0003_final_decision.md	.md	5974	da00f462ec72a1aaa59df9847ff05e11640f6e64	INCLUDED_RELEASE_CANDIDATE	METADATA_ONLY	final decision/evidence record	dataset/experiment/software/Fig. 2/Fig. 5/release audit	visualizations/manuscript_audits/dataset_provenance_formal_audit/final_decision.md	
T4H-0435	AUDIT_OR_PROVENANCE_RECORD	reproducibility_release/release_candidate_v1.0/audit_summaries/AUD-0004_accession_type_audit.tsv	AUD-0004_accession_type_audit.tsv	.tsv	2524	7e6aca1bf55d4b341645768b29bc4678d3d1fd42	INCLUDED_RELEASE_CANDIDATE	METADATA_ONLY	final decision/evidence record	dataset/experiment/software/Fig. 2/Fig. 5/release audit	visualizations/manuscript_audits/dataset_provenance_formal_audit/accession_type_audit.tsv	
T4H-0436	AUDIT_OR_PROVENANCE_RECORD	reproducibility_release/release_candidate_v1.0/audit_summaries/AUD-0005_official_source_registry.tsv	AUD-0005_official_source_registry.tsv	.tsv	22794	d46619dc6fb8bddce30da12d87ccd3aadc36dc76	INCLUDED_RELEASE_CANDIDATE	METADATA_ONLY	final decision/evidence record	dataset/experiment/software/Fig. 2/Fig. 5/release audit	visualizations/manuscript_audits/dataset_provenance_formal_audit/official_source_registry.tsv	
T4H-0437	AUDIT_OR_PROVENANCE_RECORD	reproducibility_release/release_candidate_v1.0/audit_summaries/AUD-0006_unresolved_records.tsv	AUD-0006_unresolved_records.tsv	.tsv	3386	8f4451291577f869aafa6594f673ed42eeace56b	INCLUDED_RELEASE_CANDIDATE	METADATA_ONLY	final decision/evidence record	dataset/experiment/software/Fig. 2/Fig. 5/release audit	visualizations/manuscript_audits/dataset_provenance_formal_audit/unresolved_records.tsv	
T4H-0438	AUDIT_OR_PROVENANCE_RECORD	reproducibility_release/release_candidate_v1.0/audit_summaries/AUD-0007_README.md	AUD-0007_README.md	.md	1190	2adb81dad4692cfa74c1b1a2cb6b589e787d173c	INCLUDED_RELEASE_CANDIDATE	METADATA_ONLY	final decision/evidence record	dataset/experiment/software/Fig. 2/Fig. 5/release audit	visualizations/manuscript_audits/dataset_provenance_major_evidence_recovery/README.md	
T4H-0439	AUDIT_OR_PROVENANCE_RECORD	reproducibility_release/release_candidate_v1.0/audit_summaries/AUD-0008_audit_summary.json	AUD-0008_audit_summary.json	.json	1156	ffd4da564c4f150cb214b017adb25dd3cf0ac0cc	INCLUDED_RELEASE_CANDIDATE	METADATA_ONLY	final decision/evidence record	dataset/experiment/software/Fig. 2/Fig. 5/release audit	visualizations/manuscript_audits/dataset_provenance_major_evidence_recovery/audit_summary.json	
T4H-0440	AUDIT_OR_PROVENANCE_RECORD	reproducibility_release/release_candidate_v1.0/audit_summaries/AUD-0009_final_decision.md	AUD-0009_final_decision.md	.md	3607	a99d9f3611663ecfba16dbf38827ba38d62bde8b	INCLUDED_RELEASE_CANDIDATE	METADATA_ONLY	final decision/evidence record	dataset/experiment/software/Fig. 2/Fig. 5/release audit	visualizations/manuscript_audits/dataset_provenance_major_evidence_recovery/final_decision.md	
T4H-0441	AUDIT_OR_PROVENANCE_RECORD	reproducibility_release/release_candidate_v1.0/audit_summaries/AUD-0010_heca_input_file_inventory.tsv	AUD-0010_heca_input_file_inventory.tsv	.tsv	2619	b16637d95a65033f1ead279f34b8671404b045a5	INCLUDED_RELEASE_CANDIDATE	METADATA_ONLY	final decision/evidence record	dataset/experiment/software/Fig. 2/Fig. 5/release audit	visualizations/manuscript_audits/dataset_provenance_major_evidence_recovery/heca_input_file_inventory.tsv	
T4H-0442	AUDIT_OR_PROVENANCE_RECORD	reproducibility_release/release_candidate_v1.0/audit_summaries/AUD-0011_heca_reference_lineage_audit.tsv	AUD-0011_heca_reference_lineage_audit.tsv	.tsv	5649	51ebaf613f903e929089ab82ece60b79fb50a9a2	INCLUDED_RELEASE_CANDIDATE	METADATA_ONLY	final decision/evidence record	dataset/experiment/software/Fig. 2/Fig. 5/release audit	visualizations/manuscript_audits/dataset_provenance_major_evidence_recovery/heca_reference_lineage_audit.tsv	
T4H-0443	AUDIT_OR_PROVENANCE_RECORD	reproducibility_release/release_candidate_v1.0/audit_summaries/AUD-0012_cta_metadata_recovery.tsv	AUD-0012_cta_metadata_recovery.tsv	.tsv	7949	658cf655a66c5819a981fe40e5d51fd049229966	INCLUDED_RELEASE_CANDIDATE	METADATA_ONLY	final decision/evidence record	dataset/experiment/software/Fig. 2/Fig. 5/release audit	visualizations/manuscript_audits/dataset_provenance_major_evidence_recovery/cta_metadata_recovery.tsv	
T4H-0444	AUDIT_OR_PROVENANCE_RECORD	reproducibility_release/release_candidate_v1.0/audit_summaries/AUD-0013_vizgen_release_evidence.tsv	AUD-0013_vizgen_release_evidence.tsv	.tsv	4569	cc1a52ff67df11986dd96fb4d4b3a105bb8037bc	INCLUDED_RELEASE_CANDIDATE	METADATA_ONLY	final decision/evidence record	dataset/experiment/software/Fig. 2/Fig. 5/release audit	visualizations/manuscript_audits/dataset_provenance_major_evidence_recovery/vizgen_release_evidence.tsv	
T4H-0445	AUDIT_OR_PROVENANCE_RECORD	reproducibility_release/release_candidate_v1.0/audit_summaries/AUD-0014_vizgen_sample_file_inventory.tsv	AUD-0014_vizgen_sample_file_inventory.tsv	.tsv	15417	9ddf46440ce89fa30ea01856ac180596638484ba	INCLUDED_RELEASE_CANDIDATE	METADATA_ONLY	final decision/evidence record	dataset/experiment/software/Fig. 2/Fig. 5/release audit	visualizations/manuscript_audits/dataset_provenance_major_evidence_recovery/vizgen_sample_file_inventory.tsv	
T4H-0446	AUDIT_OR_PROVENANCE_RECORD	reproducibility_release/release_candidate_v1.0/audit_summaries/AUD-0015_unresolved_after_task4b2.tsv	AUD-0015_unresolved_after_task4b2.tsv	.tsv	4722	f65e6593570811625a87be5a6217d5b70763ffae	INCLUDED_RELEASE_CANDIDATE	METADATA_ONLY	final decision/evidence record	dataset/experiment/software/Fig. 2/Fig. 5/release audit	visualizations/manuscript_audits/dataset_provenance_major_evidence_recovery/unresolved_after_task4b2.tsv	
T4H-0447	AUDIT_OR_PROVENANCE_RECORD	reproducibility_release/release_candidate_v1.0/audit_summaries/AUD-0016_README.md	AUD-0016_README.md	.md	798	7d9f36fb856dc496f2d9f19ee0227b5eb202474e	INCLUDED_RELEASE_CANDIDATE	METADATA_ONLY	final decision/evidence record	dataset/experiment/software/Fig. 2/Fig. 5/release audit	visualizations/manuscript_audits/software_and_nnls_formal_audit/README.md	
T4H-0448	AUDIT_OR_PROVENANCE_RECORD	reproducibility_release/release_candidate_v1.0/audit_summaries/AUD-0017_audit_summary.json	AUD-0017_audit_summary.json	.json	1603	a0b304f84b5ecee5c500403305e4984f74aed24b	INCLUDED_RELEASE_CANDIDATE	METADATA_ONLY	final decision/evidence record	dataset/experiment/software/Fig. 2/Fig. 5/release audit	visualizations/manuscript_audits/software_and_nnls_formal_audit/audit_summary.json	
T4H-0449	AUDIT_OR_PROVENANCE_RECORD	reproducibility_release/release_candidate_v1.0/audit_summaries/AUD-0018_final_decision.md	AUD-0018_final_decision.md	.md	2404	4e8f138b7ef34fbe0caafad28eca30b7c07e9f78	INCLUDED_RELEASE_CANDIDATE	METADATA_ONLY	final decision/evidence record	dataset/experiment/software/Fig. 2/Fig. 5/release audit	visualizations/manuscript_audits/software_and_nnls_formal_audit/final_decision.md	
T4H-0450	AUDIT_OR_PROVENANCE_RECORD	reproducibility_release/release_candidate_v1.0/audit_summaries/AUD-0019_python_solver_version_audit.tsv	AUD-0019_python_solver_version_audit.tsv	.tsv	2195	016cb466353e47ab1c664e7346ff2e161f6901b0	INCLUDED_RELEASE_CANDIDATE	METADATA_ONLY	final decision/evidence record	dataset/experiment/software/Fig. 2/Fig. 5/release audit	visualizations/manuscript_audits/software_and_nnls_formal_audit/python_solver_version_audit.tsv	
T4H-0451	AUDIT_OR_PROVENANCE_RECORD	reproducibility_release/release_candidate_v1.0/audit_summaries/AUD-0020_seurat_version_audit.tsv	AUD-0020_seurat_version_audit.tsv	.tsv	3253	b23e2cc8678ae25333c647d1a5fcc5c5924e97d2	INCLUDED_RELEASE_CANDIDATE	METADATA_ONLY	final decision/evidence record	dataset/experiment/software/Fig. 2/Fig. 5/release audit	visualizations/manuscript_audits/software_and_nnls_formal_audit/seurat_version_audit.tsv	
T4H-0452	AUDIT_OR_PROVENANCE_RECORD	reproducibility_release/release_candidate_v1.0/audit_summaries/AUD-0021_stage3b_nnls_implementation_audit.tsv	AUD-0021_stage3b_nnls_implementation_audit.tsv	.tsv	2361	14e0ae149d4bd6be207d26c6af3e3136422047b0	INCLUDED_RELEASE_CANDIDATE	METADATA_ONLY	final decision/evidence record	dataset/experiment/software/Fig. 2/Fig. 5/release audit	visualizations/manuscript_audits/software_and_nnls_formal_audit/stage3b_nnls_implementation_audit.tsv	
T4H-0453	AUDIT_OR_PROVENANCE_RECORD	reproducibility_release/release_candidate_v1.0/audit_summaries/AUD-0022_stage3b_math_consistency_audit.tsv	AUD-0022_stage3b_math_consistency_audit.tsv	.tsv	3879	b43b6569a2e21cb4c2e3e2cd74375bac503f7cd6	INCLUDED_RELEASE_CANDIDATE	METADATA_ONLY	final decision/evidence record	dataset/experiment/software/Fig. 2/Fig. 5/release audit	visualizations/manuscript_audits/software_and_nnls_formal_audit/stage3b_math_consistency_audit.tsv	
T4H-0454	AUDIT_OR_PROVENANCE_RECORD	reproducibility_release/release_candidate_v1.0/audit_summaries/AUD-0023_unresolved_software_records.tsv	AUD-0023_unresolved_software_records.tsv	.tsv	1392	79cf95328c697c81c7036c9053256ecf1dc0dca9	INCLUDED_RELEASE_CANDIDATE	METADATA_ONLY	final decision/evidence record	dataset/experiment/software/Fig. 2/Fig. 5/release audit	visualizations/manuscript_audits/software_and_nnls_formal_audit/unresolved_software_records.tsv	
T4H-0455	AUDIT_OR_PROVENANCE_RECORD	reproducibility_release/release_candidate_v1.0/audit_summaries/AUD-0024_README.md	AUD-0024_README.md	.md	2450	edde551f6ac0abd7b53f8439bd8699f53fb8fccf	INCLUDED_RELEASE_CANDIDATE	METADATA_ONLY	final decision/evidence record	dataset/experiment/software/Fig. 2/Fig. 5/release audit	visualizations/manuscript_audits/fig2_enrichment_backend_formal_audit/README.md	
T4H-0456	AUDIT_OR_PROVENANCE_RECORD	reproducibility_release/release_candidate_v1.0/audit_summaries/AUD-0025_audit_summary.json	AUD-0025_audit_summary.json	.json	4593	ab8582007fc0db200bae3c2a1052325da0b0a7d7	INCLUDED_RELEASE_CANDIDATE	METADATA_ONLY	final decision/evidence record	dataset/experiment/software/Fig. 2/Fig. 5/release audit	visualizations/manuscript_audits/fig2_enrichment_backend_formal_audit/audit_summary.json	
T4H-0457	AUDIT_OR_PROVENANCE_RECORD	reproducibility_release/release_candidate_v1.0/audit_summaries/AUD-0026_final_decision.md	AUD-0026_final_decision.md	.md	2000	661b408c62c3892b6be6aabc9e5a2a071f3ba154	INCLUDED_RELEASE_CANDIDATE	METADATA_ONLY	final decision/evidence record	dataset/experiment/software/Fig. 2/Fig. 5/release audit	visualizations/manuscript_audits/fig2_enrichment_backend_formal_audit/final_decision.md	
T4H-0458	AUDIT_OR_PROVENANCE_RECORD	reproducibility_release/release_candidate_v1.0/audit_summaries/AUD-0027_backend_decision_by_panel.tsv	AUD-0027_backend_decision_by_panel.tsv	.tsv	4384	28e0d850a7f3931a500b1257d688a8f675ffa803	INCLUDED_RELEASE_CANDIDATE	METADATA_ONLY	final decision/evidence record	dataset/experiment/software/Fig. 2/Fig. 5/release audit	visualizations/manuscript_audits/fig2_enrichment_backend_formal_audit/backend_decision_by_panel.tsv	
T4H-0459	AUDIT_OR_PROVENANCE_RECORD	reproducibility_release/release_candidate_v1.0/audit_summaries/AUD-0028_formal_fig2_source_value_inventory.tsv	AUD-0028_formal_fig2_source_value_inventory.tsv	.tsv	4546	83c628e4995c75858aff28ecd15bfe7e35902e4f	INCLUDED_RELEASE_CANDIDATE	METADATA_ONLY	final decision/evidence record	dataset/experiment/software/Fig. 2/Fig. 5/release audit	visualizations/manuscript_audits/fig2_enrichment_backend_formal_audit/formal_fig2_source_value_inventory.tsv	
T4H-0460	AUDIT_OR_PROVENANCE_RECORD	reproducibility_release/release_candidate_v1.0/audit_summaries/AUD-0029_formal_source_value_consistency.tsv	AUD-0029_formal_source_value_consistency.tsv	.tsv	5030	ff5b383a3345466372a775a3968d5c5423f860d3	INCLUDED_RELEASE_CANDIDATE	METADATA_ONLY	final decision/evidence record	dataset/experiment/software/Fig. 2/Fig. 5/release audit	visualizations/manuscript_audits/fig2_enrichment_backend_formal_audit/formal_source_value_consistency.tsv	
T4H-0461	AUDIT_OR_PROVENANCE_RECORD	reproducibility_release/release_candidate_v1.0/audit_summaries/AUD-0030_README.md	AUD-0030_README.md	.md	2140	da83cf1f0238178d1ff3fe89406782a068dcfa20	INCLUDED_RELEASE_CANDIDATE	METADATA_ONLY	final decision/evidence record	dataset/experiment/software/Fig. 2/Fig. 5/release audit	visualizations/manuscript_audits/manifest_reconciliation_and_freeze_candidate/README.md	
T4H-0462	AUDIT_OR_PROVENANCE_RECORD	reproducibility_release/release_candidate_v1.0/audit_summaries/AUD-0031_audit_summary.json	AUD-0031_audit_summary.json	.json	3017	7ad10762c19fec26d459b274b05fc748bef3a721	INCLUDED_RELEASE_CANDIDATE	METADATA_ONLY	final decision/evidence record	dataset/experiment/software/Fig. 2/Fig. 5/release audit	visualizations/manuscript_audits/manifest_reconciliation_and_freeze_candidate/audit_summary.json	
T4H-0463	AUDIT_OR_PROVENANCE_RECORD	reproducibility_release/release_candidate_v1.0/audit_summaries/AUD-0032_final_decision.md	AUD-0032_final_decision.md	.md	1887	86fd5392b7a1b284f122ec0a40b3710fe4a1b129	INCLUDED_RELEASE_CANDIDATE	METADATA_ONLY	final decision/evidence record	dataset/experiment/software/Fig. 2/Fig. 5/release audit	visualizations/manuscript_audits/manifest_reconciliation_and_freeze_candidate/final_decision.md	
T4H-0464	AUDIT_OR_PROVENANCE_RECORD	reproducibility_release/release_candidate_v1.0/audit_summaries/AUD-0033_manuscript_manifest_reconciliation.tsv	AUD-0033_manuscript_manifest_reconciliation.tsv	.tsv	73381	49d8f04e3e68fa2aefd027c9c87fce784bdf8ded	INCLUDED_RELEASE_CANDIDATE	METADATA_ONLY	final decision/evidence record	dataset/experiment/software/Fig. 2/Fig. 5/release audit	visualizations/manuscript_audits/manifest_reconciliation_and_freeze_candidate/manuscript_manifest_reconciliation.tsv	
T4H-0465	AUDIT_OR_PROVENANCE_RECORD	reproducibility_release/release_candidate_v1.0/audit_summaries/AUD-0034_redistribution_classification.tsv	AUD-0034_redistribution_classification.tsv	.tsv	36981	56fb3abe1c479f9e4834d506c17dec59cf05c927	INCLUDED_RELEASE_CANDIDATE	METADATA_ONLY	final decision/evidence record	dataset/experiment/software/Fig. 2/Fig. 5/release audit	visualizations/manuscript_audits/manifest_reconciliation_and_freeze_candidate/redistribution_classification.tsv	
T4H-0466	AUDIT_OR_PROVENANCE_RECORD	reproducibility_release/release_candidate_v1.0/audit_summaries/AUD-0035_unresolved_nonblocking_records.tsv	AUD-0035_unresolved_nonblocking_records.tsv	.tsv	3233	7a5b5157ca8e6fceec1b35fa8656288cdebf517c	INCLUDED_RELEASE_CANDIDATE	METADATA_ONLY	final decision/evidence record	dataset/experiment/software/Fig. 2/Fig. 5/release audit	visualizations/manuscript_audits/manifest_reconciliation_and_freeze_candidate/unresolved_nonblocking_records.tsv	
T4H-0467	AUDIT_OR_PROVENANCE_RECORD	reproducibility_release/release_candidate_v1.0/audit_summaries/AUD-0036_validation_checks.tsv	AUD-0036_validation_checks.tsv	.tsv	1053	96e3dd97a62634e08a34e647df72692f01855a25	INCLUDED_RELEASE_CANDIDATE	METADATA_ONLY	final decision/evidence record	dataset/experiment/software/Fig. 2/Fig. 5/release audit	visualizations/manuscript_audits/manifest_reconciliation_and_freeze_candidate/validation_checks.tsv	
T4H-0468	AUDIT_OR_PROVENANCE_RECORD	reproducibility_release/release_candidate_v1.0/audit_summaries/AUD-0037_README.md	AUD-0037_README.md	.md	1262	376c3e423da501577c955d8f3b41bd20921822df	INCLUDED_RELEASE_CANDIDATE	METADATA_ONLY	final decision/evidence record	dataset/experiment/software/Fig. 2/Fig. 5/release audit	visualizations/bioapp_experiment/fig5b_auprc_formal_audit/README.md	
T4H-0469	AUDIT_OR_PROVENANCE_RECORD	reproducibility_release/release_candidate_v1.0/audit_summaries/AUD-0038_audit_summary.json	AUD-0038_audit_summary.json	.json	3248	ac200ef7424f6a175b15b9906dbd1fcf00bbe58a	INCLUDED_RELEASE_CANDIDATE	METADATA_ONLY	final decision/evidence record	dataset/experiment/software/Fig. 2/Fig. 5/release audit	visualizations/bioapp_experiment/fig5b_auprc_formal_audit/audit_summary.json	
T4H-0470	AUDIT_OR_PROVENANCE_RECORD	reproducibility_release/release_candidate_v1.0/audit_summaries/AUD-0039_final_decision.md	AUD-0039_final_decision.md	.md	6178	36c2f3fd0ddb4666e53cc43a69eb2a40a62e1618	INCLUDED_RELEASE_CANDIDATE	METADATA_ONLY	final decision/evidence record	dataset/experiment/software/Fig. 2/Fig. 5/release audit	visualizations/bioapp_experiment/fig5b_auprc_formal_audit/final_decision.md	
T4H-0471	AUDIT_OR_PROVENANCE_RECORD	reproducibility_release/release_candidate_v1.0/audit_summaries/AUD-0040_input_file_hashes.tsv	AUD-0040_input_file_hashes.tsv	.tsv	1921	62d303768e997b614c5c8f5a4e3091733085785a	INCLUDED_RELEASE_CANDIDATE	METADATA_ONLY	final decision/evidence record	dataset/experiment/software/Fig. 2/Fig. 5/release audit	visualizations/bioapp_experiment/fig5b_auprc_formal_audit/input_file_hashes.tsv	
T4H-0472	AUDIT_OR_PROVENANCE_RECORD	reproducibility_release/release_candidate_v1.0/audit_summaries/AUD-0041_value_provenance.tsv	AUD-0041_value_provenance.tsv	.tsv	3106	b8efe47c95ee1bac83d0869c2e3886eeaefcdd5b	INCLUDED_RELEASE_CANDIDATE	METADATA_ONLY	final decision/evidence record	dataset/experiment/software/Fig. 2/Fig. 5/release audit	visualizations/bioapp_experiment/fig5b_auprc_formal_audit/value_provenance.tsv	
T4H-0473	AUDIT_OR_PROVENANCE_RECORD	reproducibility_release/release_candidate_v1.0/audit_summaries/AUD-0042_bioapp_registration_recovery_summary.json	AUD-0042_bioapp_registration_recovery_summary.json	.json	1293	e17261ab7a4d051c4e68cbd0b78db66294d4d6a7	INCLUDED_RELEASE_CANDIDATE	METADATA_ONLY	final decision/evidence record	dataset/experiment/software/Fig. 2/Fig. 5/release audit	visualizations/bioapp_experiment/bioapp_coordinate_registration_recovery_audit/bioapp_registration_recovery_summary.json	
